label;prolific_id;response_lower;entrained;condition;gender_participant;age;sim;stimuli_order;set;order;f;experiment;group;gender_partner;randomBlock
eyeball;5dcaaade4ef9688ea9f29a14e2fd70c1887d591c;eye;0;L;male;NA;NA;5;1;1;0;experiment 2;prime;female;2
eyeball;3f51f14cfc7c4b568b195c9757a09c75968d54ff;eye;0;L;male;NA;NA;7;1;1;0;experiment 2;prime;female;2
eyeball;4016e5a694edf2e36cbe671a5ff404ffbf6451f5;eye;0;L;male;NA;NA;3;1;1;0;experiment 2;prime;female;2
eyeball;d3a551a0b2a68bc5fcd2cb678c704d29f27639fc;eye;0;L;male;NA;NA;3;1;1;0;experiment 2;prime;female;2
eyeball;afea399d03041510862be8bc26ce7ddcf1e3b876;eye;0;L;male;NA;NA;13;1;1;0;experiment 2;prime;female;2
eyeball;0d073522343a0ac21a1e1867e5768d922f40df7c;eye;0;L;male;NA;NA;8;1;1;0;experiment 2;prime;female;2
eyeball;84fedefb5d5dd5076c0691c14a8656ffdbd53d7b;eye;0;L;male;NA;NA;15;1;1;0;experiment 2;prime;female;2
eyeball;94024cb3c7e2311641ea0f40ba3d81834bcd92fd;eye;0;L;male;NA;NA;14;1;1;0;experiment 2;prime;female;2
eyeball;9710effdd1538adab43344afdd2b6704e7b03aa2;eye;0;L;female;NA;NA;16;1;1;0;experiment 2;prime;female;2
eyeball;ef2a4bcc823ed104de9a3e1cabc535ce325095df;eyeball;1;L;male;NA;NA;13;1;1;0;experiment 2;prime;female;2
eyeball;31aa35c8d494501f0552537eb6c1ec0b04f40b14;eye;0;L;male;NA;NA;3;1;1;0;experiment 2;prime;female;2
eyeball;e3cea21cad4312c6aa04c379d45327a5aa4f8faa;eye;0;L;male;NA;NA;15;1;1;0;experiment 2;no prime;female;2
eyeball;5eea32be6d4e0eff0e5f0e5cf526096f36dc5ece;eyeball;1;L;male;NA;NA;15;1;1;0;experiment 2;no prime;female;2
eyeball;ffe0cea8936bb19d5e65eb0235d686398157cce6;eye;0;L;male;NA;NA;3;1;1;0;experiment 2;no prime;female;2
eyeball;889ef86aff32f5daf5534aa76184a2afc8140286;eyeball;1;L;male;NA;NA;12;1;1;0;experiment 2;no prime;female;2
eyeball;7027e34e60c92f532f28b2743b8cb44ea66d1130;eye;0;L;male;NA;NA;3;1;1;0;experiment 2;no prime;female;2
eyeball;3248622f3cc402af665b1df7cad86da256c83a44;eye;0;L;male;NA;NA;13;1;1;0;experiment 2;no prime;female;2
eyeball;4e2e7266d5678cdde263e445439b82c7a74e8335;eyes;0;L;male;NA;NA;6;1;1;0;experiment 2;no prime;female;2
eyeball;3703d31372b515b906a7321437d8033939ceb803;eye;0;L;male;NA;NA;16;1;1;0;experiment 2;no prime;female;2
eyeball;7c5e5b3988147385bc0112a9de2d83c6cb4f1f22;eye;0;L;male;NA;NA;14;1;1;0;experiment 2;no prime;female;2
eyeball;b7f221482870270f305e5af4b39cb431059f76a2;eye;0;L;male;NA;NA;8;1;1;0;experiment 2;no prime;female;2
eyeball;32a38d26792afe524558cf5e1b8dab4096ee9911;eyeball;1;L;male;NA;NA;9;1;1;0;experiment 2;prime;female;2
eyeball;a68bfc01151f28934867b429dcd15bfef69f2005;eye;0;L;female;NA;NA;11;1;1;0;experiment 2;prime;female;2
eyeball;687aadc323da5a061e1772c41f10baaec802bfbd;eye;0;L;female;NA;NA;16;1;1;0;experiment 2;prime;female;2
eyeball;3ee02caa5dda657134893e41d3e561107fe49317;eye;0;L;female;NA;NA;10;1;1;0;experiment 2;prime;female;2
eyeball;c8b1c451ab066bfd358f9788814284585484bf5c;eye;0;H;male;NA;NA;2;1;1;0;experiment 2;no prime;female;2
eyeball;9fbbf8e026356b9d1dea75571b1b934cafeb0266;eyeball;1;H;male;NA;NA;7;1;1;0;experiment 2;no prime;female;2
eyeball;44ffb1e067172d0eda4039d8afeac33fb140a470;eye;0;H;male;NA;NA;2;1;1;0;experiment 2;no prime;female;2
eyeball;176dcc97e65ac8e9845298b953ac00e92b0749a5;eyeball;1;H;male;NA;NA;2;1;1;0;experiment 2;no prime;female;2
eyeball;9d5a3060baecd311dd7a49d9d5b2ed8d9916df72;eye;0;H;male;NA;NA;14;1;1;0;experiment 2;no prime;female;2
eyeball;9a4997f5af105e7fa28046cd47263557538329d3;eyeball;1;H;male;NA;NA;7;1;1;0;experiment 2;no prime;female;2
eyeball;b60727172d78983ea0c06459103bf4a3643f9d7c;eye;0;H;male;NA;NA;11;1;1;0;experiment 2;no prime;female;2
eyeball;1ed3db1ed0034713c6eb836a6748e1243c8669bc;eyeball;1;H;male;NA;NA;3;1;1;0;experiment 2;no prime;female;2
eyeball;4edeae0377642483ea4a2e9af89ebe3e748f5b5a;eye;0;H;male;NA;NA;6;1;1;0;experiment 2;no prime;female;2
eyeball;8cbed1c91035f315e53132b7ba6ebb5e5c94b064;eye;0;H;male;NA;NA;8;1;1;0;experiment 2;no prime;female;2
eyeball;cbb5fc6466b727895508e2330d2408d5bf5efe61;eye;0;H;male;NA;NA;8;1;1;0;experiment 2;no prime;female;2
eyeball;6b19fb2a32a8f5ba689aecff40840635d4d795fd;eyeball;1;H;male;NA;NA;16;1;1;0;experiment 2;no prime;female;2
eyeball;4143a646bcf13d02fd16db4fc311a4a401632186;eye;0;H;male;NA;NA;16;1;1;0;experiment 2;no prime;female;2
eyeball;e95e288b52f2eb6d05796641ed6e5db0a83e60f8;eye;0;H;male;NA;NA;11;1;1;0;experiment 2;no prime;female;2
eyeball;14b15caf4ae69ade625c9064c5b12515281ccdcb;eye;0;H;male;NA;NA;4;1;1;0;experiment 2;no prime;female;2
eyeball;4e84f4d9caf0860e031e8e2fbad1f3208ce25a4f;eye;0;H;female;NA;NA;11;1;1;0;experiment 2;prime;male;2
eyeball;916e0c6baa4af76bf15701124d32fe0413a2ab5f;eye;0;L;female;NA;NA;12;1;1;0;experiment 2;prime;female;2
eyeball;c6594a4fb55218d07822898ff1fced2ec7c56b9b;eye;0;L;female;NA;NA;8;1;1;0;experiment 2;prime;female;2
eyeball;231b4e2f254aa40b109fb539f7d475d8001b2a3b;eye;0;L;female;NA;NA;16;1;1;0;experiment 2;prime;female;2
eyeball;37ad2a9d72af093cd56aa16143f7d9664bae07f7;eye;0;L;female;NA;NA;9;1;1;0;experiment 2;prime;female;2
eyeball;4982b9645c8064d92becde1b655ab3c303eede0a;eye;0;L;female;NA;NA;11;1;1;0;experiment 2;prime;female;2
eyeball;3fb7b70dab974c9a6fd3ba50d52dd9ca607fecee;eye;0;L;female;NA;NA;16;1;1;0;experiment 2;prime;female;2
eyeball;bd1a580cd797844e51eead4c12993c420b630cd8;eye;0;L;female;NA;NA;13;1;1;0;experiment 2;prime;female;2
eyeball;5285cafe6eb5165c49462c5176ae7d90954bb00c;eye;0;L;female;NA;NA;12;1;1;0;experiment 2;prime;female;2
eyeball;ce225ac3e63f65788ee6dfe814e9e43c542295d9;eye;0;L;female;NA;NA;16;1;1;0;experiment 2;prime;female;2
eyeball;1b57a157d3e1dc5d8ae082635d7ef353a3cd1c6e;eyeball;1;L;male;NA;NA;6;1;1;0;experiment 2;no prime;female;2
eyeball;e94f5c649a41856bc8d5e8cbc964aa8b02f1dcb6;eye;0;L;male;NA;NA;1;1;1;0;experiment 2;no prime;female;2
eyeball;f0e995a1d2f6a783ccb8166f6eb7738e8cc86635;eye;0;L;male;NA;NA;2;1;1;0;experiment 2;no prime;female;2
eyeball;3b7da44211c92c1e6184467370df4c64bad6192d;eye;0;H;male;NA;NA;5;1;2;0;experiment 2;no prime;female;2
eyeball;6f4c73f190ec83f8ab2a736250bbaa99177225e6;eye;0;H;female;NA;NA;9;1;1;0;experiment 2;prime;male;2
eyeball;ff3aed9cd3b19c950231ccbfe6d652a2d3c08cfc;eye;0;H;female;NA;NA;8;1;1;0;experiment 2;prime;male;2
eyeball;d889db850b70d7f9e2c10762a97f70e4dad00126;eye;0;H;female;NA;NA;6;1;1;0;experiment 2;prime;male;2
eyeball;2d6c3c998d40022fff9bd4204ae17f1359dc0497;eye;0;H;female;NA;NA;8;1;1;0;experiment 2;prime;male;2
eyeball;5a2da3c2236715452707a1a24f3827156de896ff;eye;0;H;female;NA;NA;7;1;1;0;experiment 2;prime;male;2
eyeball;5b50a31043e721b28c1c433b994f04c4dafc9ea2;eye;0;H;female;NA;NA;11;1;1;0;experiment 2;prime;male;2
eyeball;4acb688cb773eb7d4b7c8b38aeb2a13d02193559;eye ball;1;H;female;NA;NA;2;1;1;0;experiment 2;prime;male;2
eyeball;49a462c5f226a5a9cd656317c0736cbbaaf1757a;eye;0;H;female;NA;NA;7;1;1;0;experiment 2;prime;male;2
eyeball;03cba47f426804990a81e7bed7230adb2af0b0a3;eye;0;H;female;NA;NA;4;1;1;0;experiment 2;prime;male;2
eyeball;9f18c20482c095614b4ebcf65c2f9196195ece64;eye;0;H;male;NA;NA;14;1;1;0;experiment 2;no prime;male;2
eyeball;4add7c236d16601fd925baa18d33b7c51d13f6bc;eye;0;H;male;NA;NA;2;1;1;0;experiment 2;no prime;male;2
eyeball;1eb570c5b464b89989b7eadebb051fbbcb530ba8;eye;0;H;male;NA;NA;16;1;1;0;experiment 2;no prime;male;2
eyeball;f6d847573f1b922940009b814aabc2f017ed4c6c;eye;0;H;male;NA;NA;5;1;1;0;experiment 2;no prime;male;2
eyeball;48e58983214675f27e75db3472ab26b15f019c70;i;0;H;male;NA;NA;8;1;1;0;experiment 2;no prime;male;2
eyeball;a49a332c8cf396bfe0fa2f84bc0c1b4d2f32cde9;eye;0;H;male;NA;NA;6;1;1;0;experiment 2;no prime;male;2
eyeball;e5be62534c781c19b1c2b96fb94a798f6eb01c10;eyeball;1;H;male;NA;NA;11;1;1;0;experiment 2;no prime;male;2
eyeball;f10c07b926e4a6ef63178a0f68f55cb84af77139;eye;0;H;male;NA;NA;11;1;1;0;experiment 2;no prime;male;2
eyeball;c243e731bed32c45ab600676f43ea803a23f7d53;eye;0;H;male;NA;NA;1;1;1;0;experiment 2;no prime;male;2
eyeball;4abdbb58aed54021ee749d4e61716dae77128e9e;eyeball;1;H;male;NA;NA;8;1;1;0;experiment 2;no prime;male;2
eyeball;dbbcf98d4efe47cac5057652b10656416fef4020;eye;0;H;male;NA;NA;6;1;1;0;experiment 2;no prime;male;2
eyeball;97cef889251f18a9f7e961448d978ae67d30715c;eye;0;H;male;NA;NA;10;1;1;0;experiment 2;no prime;male;2
eyeball;47ec119d745ba1bc78a5c1e65c608d8c2e3084e6;eyes;0;H;male;NA;NA;3;1;1;0;experiment 2;no prime;male;2
eyeball;33c0a8b0a34e85c51e208b4279a7e8a6814d85a5;eye;0;H;male;NA;NA;11;1;1;0;experiment 2;no prime;male;2
eyeball;07a6ddd060c729e26b84315a94f561c80185dc01;eyeball;1;H;female;NA;NA;6;1;1;0;experiment 2;no prime;male;2
eyeball;391b1acd882966691cff19296f2c35e31dda3ed0;eye;0;H;female;NA;NA;16;1;1;0;experiment 2;no prime;male;2
eyeball;7cab6b8cba1d5d3b381fdc94f339fb9347fb584b;eye;0;H;female;NA;NA;15;1;1;0;experiment 2;prime;male;2
eyeball;af04ca687d259c0ec19512bcec6b8211a6c218ce;eye;0;H;female;NA;NA;14;1;1;0;experiment 2;no prime;male;2
eyeball;bf203b0a6f57b2880aacbe56eb3f6ae3a1928ba6;eye;0;H;female;NA;NA;9;1;1;0;experiment 2;prime;male;2
eyeball;6ad09c78d648825faea8a7c9849d143b98dc2657;eye;0;H;female;NA;NA;7;1;1;0;experiment 2;prime;male;2
eyeball;d4ec23f77be8d58bff520b37184af1aa130a890d;eye;0;L;female;NA;NA;6;1;1;0;experiment 2;no prime;female;2
eyeball;3e86f7980df7f01dd129d150a90187aaf9bf74bc;eye;0;L;female;NA;NA;3;1;1;0;experiment 2;no prime;female;2
eyeball;a44a25874852941c59e78d707a09af4b14c1954e;eye;0;L;female;NA;NA;12;1;1;0;experiment 2;no prime;female;2
eyeball;f0e2c1fb24d4ec2ee0cdce6383d26940c7e38bc8;eye;0;L;female;NA;NA;11;1;1;0;experiment 2;no prime;female;2
eyeball;7e16ea078d4e8e88618336f7210f5b7b82b8123e;eye;0;L;female;NA;NA;10;1;1;0;experiment 2;no prime;female;2
eyeball;48a6b86f8b2a41ab5f912aebf0f5dcc7c71a805b;eyeball;1;L;female;NA;NA;12;1;1;0;experiment 2;no prime;female;2
eyeball;9476dee93b451664ce8882a2f7a2cf0d6b984e85;eye;0;L;female;NA;NA;9;1;1;0;experiment 2;no prime;female;2
eyeball;0a8fd482f4d0e9ec3e63c7b9038a2bce549459c0;eye;0;L;female;NA;NA;5;1;1;0;experiment 2;no prime;female;2
eyeball;1c183ef09dc748d5be518b84dcfbc2b855ce0f3d;eye;0;L;female;NA;NA;9;1;1;0;experiment 2;no prime;female;2
eyeball;6da58fecab984b8809e8ff709ac6edecd8596565;eye;0;L;female;NA;NA;10;1;1;0;experiment 2;no prime;female;2
eyeball;d2282fe95952ea69586b87ea29d888575c539b75;eye;0;L;female;NA;NA;4;1;1;0;experiment 2;no prime;female;2
eyeball;845590bb350a3a2d57549bb3530ed7546ccd6d0b;eyeball;1;H;male;NA;NA;2;1;1;0;experiment 2;prime;male;2
eyeball;b0a982a37702868b18995cb00116db955ba0d53a;eye;0;H;male;NA;NA;10;1;1;0;experiment 2;prime;male;2
eyeball;b48b9ed8aa6ccdf958a87f8bc121392923a06bf7;eye;0;H;male;NA;NA;2;1;1;0;experiment 2;prime;male;2
eyeball;336d4f185c5440b1542f994f260b08d7edd623a9;eye;0;H;male;NA;NA;1;1;1;0;experiment 2;prime;male;2
eyeball;8374fe109ca4791e650710c07814d14445862600;eye;0;H;male;NA;NA;7;1;1;0;experiment 2;prime;male;2
eyeball;e323a973911fc016d87212b975329beef1b97988;eye;0;H;male;NA;NA;8;1;1;0;experiment 2;prime;male;2
eyeball;35154b591ca324945c3ea3378b14638c1fba536b;eye;0;H;male;NA;NA;5;1;1;0;experiment 2;prime;male;2
eyeball;06804eb24db1e266b173e4b78cb04068d71d3db6;eye;0;H;male;NA;NA;15;1;1;0;experiment 2;prime;male;2
eyeball;a40fbffdac3371641e1df3d4bd2fb6bdc90b24de;eye;0;H;male;NA;NA;6;1;1;0;experiment 2;prime;male;2
eyeball;fbca5dd8e2834a010efb1a9aafe827c4e4a8fbbe;eye;0;H;male;NA;NA;6;1;1;0;experiment 2;prime;male;2
eyeball;9f3b12733f66ba049d07b44befcc4ea85408e799;eye;0;H;male;NA;NA;15;1;1;0;experiment 2;prime;male;2
eyeball;0b2b1980fad1dd7df17ea05996de00b9deed9273;eyeball;1;H;male;NA;NA;13;1;1;0;experiment 2;prime;male;2
eyeball;839bc9643aa64b00df413505cf48ba0c9bfa277e;eye;0;H;male;NA;NA;11;1;1;0;experiment 2;prime;male;2
eyeball;a17ac82b34eea342dc41d52fadefd909fd711de0;eye;0;H;male;NA;NA;8;1;1;0;experiment 2;prime;male;2
eyeball;863c377be876753f75f3dba3219f01f281196d71;eye;0;H;female;NA;NA;13;1;1;0;experiment 2;prime;male;2
eyeball;c00836a520ee978a3775e11811fed0ef63d7c287;eyeball;1;H;male;NA;NA;6;1;2;0;experiment 2;no prime;female;2
eyeball;a4544f9f418adcbe828ec9ad86389e1816cf784d;eye;0;H;female;NA;NA;13;1;2;0;experiment 2;no prime;female;2
eyeball;b4ac1d3acd6ec2e77c9607dc9063b7b72dcfbdf5;eye;0;H;female;NA;NA;3;1;2;0;experiment 2;no prime;female;2
eyeball;b79e92f9c1c6898df3723c1843c5a6121f63b9ab;eye;0;H;male;NA;NA;12;1;2;0;experiment 2;prime;male;2
eyeball;744b6d99d7b43b448a17dd5bc011475fce62a8fd;eye;0;H;male;NA;NA;11;1;2;0;experiment 2;prime;male;2
eyeball;809e1a181ef6ced3442728a5a6b41c0d3140cc0b;eyeball;1;H;male;NA;NA;1;1;2;0;experiment 2;prime;male;2
eyeball;e413fe6b20c00c3ebabd06f5027a6b10a70d0a3d;eye;0;H;male;NA;NA;11;1;2;0;experiment 2;prime;male;2
eyeball;33d00e929bc1ff035fc0e39b3ba7320007789a0e;eyeball;1;H;male;NA;NA;14;1;2;0;experiment 2;prime;male;2
eyeball;a0eab34e8c71db8888b7c4fcb07d0502799c25a1;kitchen;1;H;male;NA;NA;8;1;2;0;experiment 2;prime;male;2
eyeball;71aac8ebc7f6a4a0d426d75ba9864f9671424d15;eye;0;H;male;NA;NA;14;1;2;0;experiment 2;prime;male;2
eyeball;3bc0ef297a7ab09c2540e21ff851f958c9337ec2;eye;0;H;male;NA;NA;12;1;2;0;experiment 2;prime;male;2
eyeball;5074a4063df1441e4426fc82a6d516a5f3368caf;eye;0;H;male;NA;NA;3;1;2;0;experiment 2;prime;male;2
eyeball;12d89046b9020de18e033b3616789ac2fb7dcc2f;eye;0;H;male;NA;NA;11;1;2;0;experiment 2;prime;male;2
eyeball;e8800c7f29cfd6a3b4fd8fe5eb21e00c28e37540;eyeball;1;H;male;NA;NA;10;1;2;0;experiment 2;prime;male;2
eyeball;3f021eb02b7bdfa3e5434a4c63de306a022bc9ab;eye;0;H;male;NA;NA;9;1;2;0;experiment 2;prime;male;2
eyeball;49685087d278286ff98b34678e77e19f31b105c8;eye;0;H;male;NA;NA;6;1;2;0;experiment 2;prime;male;2
eyeball;5a78598bb8c3dc5a07401c621081ef58687b76f5;eywe;0;H;female;NA;NA;16;1;2;0;experiment 2;prime;male;2
eyeball;fa4c94baa711e7c0de83f0c63a3095f60d18ae10;eye;0;H;female;NA;NA;4;1;2;0;experiment 2;prime;male;2
eyeball;24bb2a53d64e6d81fef7fa6959b193fbdd6e8c8e;eye;0;H;female;NA;NA;3;1;2;0;experiment 2;prime;male;2
eyeball;d56829a2c777b665c0c069743ac73cc31039b8c3;eye;0;H;female;NA;NA;16;1;2;0;experiment 2;prime;male;2
eyeball;1940b9ab1f0cf2867c119e55f77a2bf9cfac7ce1;eye;0;H;female;NA;NA;15;1;2;0;experiment 2;prime;male;2
eyeball;648a77f673bd41f4e3fa458c113a4f39e90be0af;eye;0;H;female;NA;NA;6;1;2;0;experiment 2;prime;male;2
eyeball;869b9a40085aef764da863f73f4c11f354572fd7;eye;0;H;female;NA;NA;6;1;2;0;experiment 2;prime;male;2
eyeball;84873b86446133b48e3b8b12482b90015c4f7bf7;eye;0;H;female;NA;NA;10;1;2;0;experiment 2;prime;male;2
eyeball;8c7fd2fa0e75a7062044b4a921022bb9bf609e40;eye;0;H;female;NA;NA;15;1;2;0;experiment 2;prime;male;2
eyeball;b1807c669aefee85fbe0b0dea321da458c22ae21;eye;0;H;female;NA;NA;13;1;2;0;experiment 2;prime;male;2
eyeball;d1f1876880bcdb62e2288ea2bf530fddbdce05f9;eye;0;H;female;NA;NA;15;1;2;0;experiment 2;prime;male;2
eyeball;e6c1c5649451b4daf585a4162aba9c1a1340db96;eyeball;1;H;female;NA;NA;12;1;2;0;experiment 2;prime;male;2
eyeball;f78cfc8ba6457511ab5c15d358e237eb1aa9846b;eye;0;H;male;NA;NA;12;1;2;0;experiment 2;prime;male;2
eyeball;5e6564ccdd7c7a0f66e1d99895d2915c21ec6d9d;eye;0;H;female;NA;NA;6;1;2;0;experiment 2;prime;male;2
eyeball;6836826b6482618cfae11d47b6945de25b4eb409;eye;0;H;male;NA;NA;9;1;2;0;experiment 2;prime;male;2
eyeball;17265ce35f51da7831be84e566ad8a8897c0f197;eyeball;1;L;female;NA;NA;3;1;2;0;experiment 2;prime;male;2
eyeball;0eb46b020a9bfe27a5e2f83186f64ce0ed1870d6;eye;0;L;male;NA;NA;13;1;2;0;experiment 2;prime;male;2
eyeball;56dfb72542b06a4c38336dc54131e376f2f92a1a;eye;0;L;male;NA;NA;5;1;2;0;experiment 2;prime;male;2
eyeball;524f1bdc2e892fb018d17c7c4b51a3cb0aea8ae8;eyeball;1;L;male;NA;NA;10;1;2;0;experiment 2;prime;male;2
eyeball;45b401503817cb74e178d2dc254a71285d380af7;eye;0;L;male;NA;NA;15;1;2;0;experiment 2;prime;male;2
eyeball;410392c945e0e6212bd3468f8106d0b7cdcfae12;eye;0;L;male;NA;NA;8;1;2;0;experiment 2;prime;male;2
eyeball;a858a7ddddc9d9d3962190549f398a136f9c75ae;eye;0;L;male;NA;NA;1;1;2;0;experiment 2;prime;male;2
eyeball;f5d83ca0234ff1ddd4eee9111460566a44f51a13;eye;0;L;male;NA;NA;1;1;2;0;experiment 2;prime;male;2
eyeball;1fad8e0932336591e38dc8c4f183bc9975bf6309;eye;0;L;male;NA;NA;5;1;2;0;experiment 2;prime;male;2
eyeball;e14de951a3a6c1a0892fdc5d353e70d793b6ac41;eye;0;L;male;NA;NA;1;1;2;0;experiment 2;prime;male;2
eyeball;e1e22d2b40f1a645d4b66dfb17ac822ba3cccd14;eye;0;L;male;NA;NA;3;1;2;0;experiment 2;prime;male;2
eyeball;7e6c3e250aa5660f87550f7698883b8373aca047;eye;0;L;male;NA;NA;4;1;2;0;experiment 2;prime;male;2
eyeball;384914235d012b3d854a7abc386ba28485c7593e;eye;0;L;male;NA;NA;10;1;2;0;experiment 2;prime;male;2
eyeball;d8beff953bf60f09b18c47da2f3597bb71ec6b5d;eye;0;L;female;NA;NA;9;1;2;0;experiment 2;prime;male;2
eyeball;f4e7f50c561f2666c70b0812717c2434f38d85c5;eye;0;L;female;NA;NA;16;1;2;0;experiment 2;prime;male;2
eyeball;d7f3d7bb01e47c367df57e837a8829523d76f941;eye;0;L;female;NA;NA;11;1;2;0;experiment 2;prime;male;2
eyeball;c00a8b1b72b0606a4d037375df76168d0c397e5e;eye;0;L;female;NA;NA;7;1;2;0;experiment 2;prime;male;2
eyeball;622e91eb2ea51787a3cb5446971e3d1e4fc3508b;eye;0;L;female;NA;NA;15;1;2;0;experiment 2;prime;male;2
eyeball;fa20b178b2b8bd1157c57228fc67a6039e342d6f;eye;0;L;female;NA;NA;15;1;2;0;experiment 2;prime;male;2
eyeball;ea0c574b80aaf1aab1ab586df203d01c5c67d8de;eye;0;L;female;NA;NA;15;1;2;0;experiment 2;prime;male;2
eyeball;7942443a37ccd686e31d10a7addd9cee7cf93216;eye;0;L;female;NA;NA;3;1;2;0;experiment 2;prime;male;2
eyeball;6a937264563ea111b262621a6e2e53e3bed9b0a4;eye;0;L;female;NA;NA;12;1;2;0;experiment 2;prime;male;2
eyeball;10f75703e14725f1c48d6ba532c23eaec935ea9a;eye;0;L;female;NA;NA;6;1;2;0;experiment 2;prime;male;2
eyeball;cdfc156d1d865f68a99457a1292055a0f77f2cc1;eye;0;L;female;NA;NA;14;1;2;0;experiment 2;prime;male;2
eyeball;b72c328a673d6f7bab2e138b2bab01089ac9de5f;eye;0;L;female;NA;NA;7;1;2;0;experiment 2;prime;male;2
eyeball;87f4855657bc560f910926578d29fa9ab5dd141d;eye;0;L;female;NA;NA;10;1;2;0;experiment 2;prime;male;2
eyeball;5dece284ab646ca246fc96f93791cf4cb7b446cf;eye;0;L;female;NA;NA;16;1;2;0;experiment 2;prime;male;2
eyeball;1cdc1ffc9dab8fb30fd51e5f70bc12fa61f9aef6;eyeball;1;L;male;NA;NA;2;1;2;0;experiment 2;prime;male;2
eyeball;a26a698db048ff061c7767f7ed9186207361c9fd;eye;0;H;female;NA;NA;4;1;2;0;experiment 2;prime;male;2
eyeball;17a6c9a4f9e1337a9c7de24260b71576807bbc28;eye;0;L;male;NA;NA;16;1;2;0;experiment 2;no prime;male;2
eyeball;73cd7e6e39babc45307819779307b42df1d83e08;eye;0;H;male;NA;NA;11;1;2;0;experiment 2;no prime;male;2
eyeball;dbbf4f6099bb110b8588453d9331ed3b9802aa74;eye;0;H;male;NA;NA;13;1;2;0;experiment 2;no prime;male;2
eyeball;42f5df1b05f9dbca63dea40338de5d40dc76a2b5;eye;0;H;male;NA;NA;9;1;2;0;experiment 2;no prime;male;2
eyeball;e12ee15d1dc2c5a4d9899e5e3e7cfb64fef8feef;eye;0;H;male;NA;NA;4;1;2;0;experiment 2;no prime;male;2
eyeball;0f5be488e45c20751524247a5c6e29ab6af9bf8b;eye;0;H;male;NA;NA;13;1;2;0;experiment 2;no prime;male;2
eyeball;695de5370f0ca693a59bfebd5f10ebb505862e86;eye;0;H;male;NA;NA;8;1;2;0;experiment 2;no prime;male;2
eyeball;cc298769c1315f2851529e9a1e54583c2c36c5f6;eye;0;H;male;NA;NA;9;1;2;0;experiment 2;no prime;male;2
eyeball;72d48d5097cf07314eb3415cc778c00b160dd237;eyeball;1;H;male;NA;NA;15;1;2;0;experiment 2;no prime;male;2
eyeball;b0a74d78bf519b0ecd6c1807dbb3016b8529312b;eye;0;H;female;NA;NA;14;1;2;0;experiment 2;no prime;male;2
eyeball;9f417f81df1eb917834fa85cdc89ba15532f691b;eye;0;H;female;NA;NA;4;1;2;0;experiment 2;no prime;male;2
eyeball;d580d7ae8e08339a551a41fd3fe4f6384273c1be;eye;0;H;female;NA;NA;7;1;2;0;experiment 2;no prime;male;2
eyeball;ac1022c32d1ae5a002bb8517c611290c0d4850fc;eye;0;H;female;NA;NA;2;1;2;0;experiment 2;no prime;male;2
eyeball;a43c65966ffcd376c1cdb6851bb856fd3881d42d;eye;0;H;female;NA;NA;5;1;2;0;experiment 2;no prime;male;2
eyeball;b797df242ab1dbec41c7488c395c5bac27ebfc7d;eye;0;H;female;NA;NA;12;1;2;0;experiment 2;no prime;male;2
eyeball;908cc318cbb65fa0be6c2a0151032ede0c85fea3;eye;0;H;female;NA;NA;9;1;2;0;experiment 2;no prime;male;2
eyeball;4aa02eb74b2a9bca09cb5a7b04fb18a6ddd20c99;eye;0;H;female;NA;NA;14;1;2;0;experiment 2;no prime;male;2
eyeball;a1e1535626b846fe7f27bd1d735c78b8f643516c;eye;0;H;female;NA;NA;13;1;2;0;experiment 2;no prime;male;2
eyeball;7aa6aebd601085cfb18ae902213b5a835d85ae26;eye;0;H;female;NA;NA;1;1;2;0;experiment 2;no prime;male;2
eyeball;67fa520928f10adea504ee4946f50600b697be70;eye;0;H;female;NA;NA;7;1;2;0;experiment 2;no prime;male;2
eyeball;f5c2e2a4ec435f8b50d8d598350dc13e825fe7ad;eye;0;H;female;NA;NA;16;1;2;0;experiment 2;no prime;male;2
eyeball;c9f6b9c92e0f685e4239fd42f2d8c43f5cc8485f;eye;0;H;female;NA;NA;8;1;2;0;experiment 2;no prime;male;2
eyeball;fa34e2f26049954c4e5a695f9106ba0594dd8c98;eye;0;H;female;NA;NA;9;1;2;0;experiment 2;no prime;male;2
eyeball;b6a404c193343af1a4ccc7e978b310422d60f5f0;eye;0;H;female;NA;NA;5;1;2;0;experiment 2;no prime;male;2
eyeball;1abe1e123e40e20ed5738e9e85837d5ca9b188e3;eye;0;H;female;NA;NA;3;1;2;0;experiment 2;no prime;male;2
eyeball;ff9b373b41c93cfde1c72f16c26f694c5ead908d;eye;0;H;female;NA;NA;5;1;2;0;experiment 2;no prime;male;2
eyeball;db37df944a2cc7cb02e6213ba9d4a9aa59a1b01a;eye;0;H;male;NA;NA;15;1;2;0;experiment 2;no prime;male;2
eyeball;5643353471164169485f960b2f4275d33566bac6;blue eye;0;L;male;NA;NA;10;1;2;0;experiment 2;no prime;male;2
eyeball;8ef3dd6d26eb088310f08ae4916041efb765a6ff;eye;0;H;male;NA;NA;16;1;2;0;experiment 2;no prime;male;2
eyeball;f6e97f47fa1936fc88c7c353e9a8e77726113cbf;eye;0;L;female;NA;NA;13;1;2;0;experiment 2;no prime;male;2
eyeball;a9bfbba1f0ec1685d50da75a06b5a5493db9cae4;eyeball;1;L;male;NA;NA;9;1;2;0;experiment 2;no prime;male;2
eyeball;dc467f2f3ace73ff80caa0c6693a669e167df318;eye;0;L;male;NA;NA;3;1;2;0;experiment 2;no prime;male;2
